pedido_id,data_pedido,cliente_id,canal_venda,valor_total
4755,2025-11-27,391,email,56.18
4756,2025-11-27,242,pago,458.43
4757,2025-11-27,426,organico,106.24
4758,2025-11-27,203,social,479.45
4759,2025-11-27,183,organico,460.27
4760,2025-11-27,341,social,385.25
4761,2025-11-27,363,email,359.6
4762,2025-11-27,125,social,502.83
4763,2025-11-27,198,social,461.18
4764,2025-11-27,215,organico,33.47
4765,2025-11-27,252,organico,529.24
4766,2025-11-27,416,email,517.91
4767,2025-11-27,206,organico,490.32
4768,2025-11-27,126,organico,49.02
4769,2025-11-27,451,email,515.82
4770,2025-11-27,169,email,206.1
4771,2025-11-27,380,pago,230.95
4772,2025-11-27,216,organico,67.65
4773,2025-11-27,447,pago,50.94
4774,2025-11-27,306,email,352.79
4775,2025-11-27,372,organico,306.53
4776,2025-11-27,181,organico,76.05
4777,2025-11-27,262,organico,413.91
4778,2025-11-27,492,email,299.13
4779,2025-11-27,435,social,81.53
4780,2025-11-27,177,social,253.75
4781,2025-11-27,246,email,369.79
4782,2025-11-27,468,pago,362.78
4783,2025-11-27,451,organico,591.15
4784,2025-11-27,469,social,102.38
4785,2025-11-27,240,social,90.07
4786,2025-11-27,446,email,390.65
4787,2025-11-27,105,social,436.36
4788,2025-11-27,452,pago,434.63
4789,2025-11-27,445,pago,107.01
4790,2025-11-27,429,pago,233.97
4791,2025-11-27,372,email,357.3
4792,2025-11-27,184,social,302.54
4793,2025-11-27,181,email,573.12
4794,2025-11-27,296,pago,439.94
4795,2025-11-27,131,social,76.37
4796,2025-11-27,264,organico,181.4
4797,2025-11-27,324,organico,551.89
4798,2025-11-27,340,email,100.13
4799,2025-11-27,415,organico,294.06
4800,2025-11-27,185,pago,465.2
4801,2025-11-27,388,social,144.21
4802,2025-11-27,271,pago,188.24
4803,2025-11-27,255,organico,578.32
4804,2025-11-27,213,organico,229.3
4805,2025-11-27,248,organico,376.86
4806,2025-11-27,257,pago,529.37
4807,2025-11-27,333,organico,365.98
4808,2025-11-27,126,organico,295.93
4809,2025-11-27,204,email,377.1
4810,2025-11-27,302,organico,193.0
4811,2025-11-27,366,organico,157.51
4812,2025-11-27,219,pago,321.24
4813,2025-11-27,330,email,530.7
4814,2025-11-27,480,pago,159.84
4815,2025-11-27,457,organico,110.53
4816,2025-11-27,223,social,42.75
4817,2025-11-27,331,organico,421.57
4818,2025-11-27,411,email,510.42
4819,2025-11-27,322,organico,211.14
4820,2025-11-27,407,social,434.43
4821,2025-11-27,184,email,200.29
4822,2025-11-27,147,organico,141.5
4823,2025-11-27,279,organico,329.34
4824,2025-11-27,158,social,213.97
4825,2025-11-27,132,organico,365.51
4826,2025-11-27,305,social,596.82
4827,2025-11-27,443,social,132.02
4828,2025-11-27,371,social,253.13
4829,2025-11-27,256,organico,327.76
4830,2025-11-27,103,pago,511.68
4831,2025-11-27,159,organico,122.73
4832,2025-11-27,480,email,124.44
4833,2025-11-27,193,pago,135.68
4834,2025-11-27,231,social,210.17
4835,2025-11-27,488,email,449.64
4836,2025-11-27,187,pago,88.97
4837,2025-11-27,293,email,179.85
4838,2025-11-27,414,social,369.81
4839,2025-11-27,309,email,589.06
4840,2025-11-27,152,organico,562.4
4841,2025-11-27,141,email,121.79
4842,2025-11-27,264,organico,405.06
4843,2025-11-27,387,social,51.36
4844,2025-11-27,371,social,396.34
4845,2025-11-27,325,organico,86.46
4846,2025-11-27,271,email,425.26
4847,2025-11-27,270,email,221.3
4848,2025-11-27,232,organico,54.49
4849,2025-11-27,294,social,301.49
4850,2025-11-27,222,email,96.59
4851,2025-11-27,365,social,589.69
4852,2025-11-27,122,organico,279.26
4853,2025-11-27,235,social,540.1
4854,2025-11-27,453,email,283.52
4855,2025-11-27,249,email,37.64
4856,2025-11-27,385,social,407.88
4857,2025-11-27,226,organico,182.34
4858,2025-11-27,282,email,486.76
4859,2025-11-27,198,organico,127.36
4860,2025-11-27,144,email,198.91
4861,2025-11-27,410,pago,500.67
4862,2025-11-27,188,pago,447.63
4863,2025-11-27,460,pago,220.24
4864,2025-11-27,351,organico,566.76
4865,2025-11-27,174,email,407.31
4866,2025-11-27,452,email,146.88
4867,2025-11-27,337,organico,276.81
4868,2025-11-27,332,email,492.79
4869,2025-11-27,173,email,328.28
4870,2025-11-27,230,social,284.22
4871,2025-11-27,118,social,215.22
4872,2025-11-27,143,social,553.96
4873,2025-11-27,380,pago,84.47
4874,2025-11-27,253,email,147.37
4875,2025-11-27,120,social,210.57
4876,2025-11-27,269,email,181.45
4877,2025-11-27,109,organico,463.16
4878,2025-11-27,402,organico,365.58
4879,2025-11-27,101,pago,433.48
4880,2025-11-27,129,organico,45.23
4881,2025-11-27,324,social,236.21
4882,2025-11-27,141,social,433.95
4883,2025-11-27,418,organico,495.72
4884,2025-11-27,134,social,527.54
4885,2025-11-27,145,social,267.85
4886,2025-11-27,422,social,121.32
4887,2025-11-27,116,organico,568.89
4888,2025-11-27,420,organico,73.6
4889,2025-11-27,382,email,257.94
4890,2025-11-27,172,email,242.27
4891,2025-11-27,314,email,437.88
4892,2025-11-27,236,organico,58.78
4893,2025-11-27,496,organico,107.24
4894,2025-11-27,174,email,422.83
4895,2025-11-27,397,pago,554.72
4896,2025-11-27,233,organico,98.86
4897,2025-11-27,216,organico,86.48
4898,2025-11-27,271,email,534.25
4899,2025-11-27,498,email,265.14
4900,2025-11-27,345,pago,451.68
4901,2025-11-27,234,email,365.1
4902,2025-11-27,345,pago,375.03
4903,2025-11-27,277,social,150.96
4904,2025-11-27,188,organico,300.41
4905,2025-11-27,194,email,436.9
4906,2025-11-27,403,pago,249.42
4907,2025-11-27,100,email,115.21
4908,2025-11-27,199,organico,303.52
4909,2025-11-27,322,email,207.02
4910,2025-11-27,138,organico,285.93
4911,2025-11-27,124,pago,50.39
4912,2025-11-27,154,pago,583.25
4913,2025-11-27,146,social,264.31
4914,2025-11-27,488,social,238.07
4915,2025-11-27,199,email,365.41
4916,2025-11-27,124,organico,216.91
4917,2025-11-27,332,social,202.39
4918,2025-11-27,213,email,132.6
4919,2025-11-27,439,organico,290.17
4920,2025-11-27,242,social,542.61
4921,2025-11-27,310,email,267.47
4922,2025-11-27,100,pago,560.84
4923,2025-11-27,380,organico,316.62
4924,2025-11-27,337,pago,431.93
4925,2025-11-27,492,email,292.38
4926,2025-11-27,447,pago,438.31
4927,2025-11-27,350,email,478.24
4928,2025-11-27,242,email,590.06
4929,2025-11-27,253,email,249.84
4930,2025-11-27,324,email,325.4
4931,2025-11-27,220,pago,530.93
4932,2025-11-27,194,social,236.08
4933,2025-11-27,229,pago,180.31
4934,2025-11-27,257,email,560.77
4935,2025-11-27,405,email,102.15
4936,2025-11-27,239,email,255.28
4937,2025-11-27,194,pago,192.93
4938,2025-11-27,467,email,36.89
4939,2025-11-27,221,organico,476.03
4940,2025-11-27,270,email,35.42
4941,2025-11-27,105,social,180.13
4942,2025-11-27,387,pago,232.53
4943,2025-11-27,221,social,561.86
4944,2025-11-27,149,social,587.68
4945,2025-11-27,415,social,424.88
4946,2025-11-27,354,email,326.39
4947,2025-11-27,266,organico,546.71
4948,2025-11-27,332,organico,144.54
4949,2025-11-27,375,pago,196.81
4950,2025-11-27,121,social,441.09
4951,2025-11-27,205,organico,470.24
4952,2025-11-27,113,social,205.7
4953,2025-11-27,304,organico,143.03
4954,2025-11-27,375,organico,328.02
4955,2025-11-27,354,pago,148.26
4956,2025-11-27,282,social,355.21
4957,2025-11-27,447,organico,306.95
4958,2025-11-27,459,email,30.3
4959,2025-11-27,366,email,555.45
4960,2025-11-27,402,email,204.68
4961,2025-11-27,135,organico,425.92
4962,2025-11-27,132,organico,305.53
4963,2025-11-27,363,pago,589.41
4964,2025-11-27,348,social,258.24
4965,2025-11-27,118,pago,112.6
4966,2025-11-27,437,email,465.92
4967,2025-11-27,295,social,112.77
4968,2025-11-27,477,pago,284.16
4969,2025-11-27,410,organico,328.6
4970,2025-11-27,499,organico,62.86
4971,2025-11-27,339,email,496.79
4972,2025-11-27,480,email,437.62
4973,2025-11-27,495,social,182.8
4974,2025-11-27,106,email,339.56
4975,2025-11-27,406,social,459.05
4976,2025-11-27,380,social,43.35
4977,2025-11-27,438,pago,575.04
4978,2025-11-27,383,email,429.81
4979,2025-11-27,337,pago,401.62
4980,2025-11-27,104,organico,283.93
4981,2025-11-27,483,email,131.25
4982,2025-11-27,281,social,239.88
4983,2025-11-27,249,organico,392.4
4984,2025-11-27,460,organico,251.21
4985,2025-11-27,457,social,208.09
4986,2025-11-27,340,organico,171.66
4987,2025-11-27,282,social,398.04
4988,2025-11-27,314,social,101.19
4989,2025-11-27,217,email,166.3
4990,2025-11-27,468,pago,37.42
4991,2025-11-27,136,email,105.59
4992,2025-11-27,432,organico,502.28
4993,2025-11-27,431,social,319.98
4994,2025-11-27,288,social,179.5
4995,2025-11-27,322,social,59.45
4996,2025-11-27,329,pago,194.97
4997,2025-11-27,453,organico,267.71
4998,2025-11-27,416,email,198.74
4999,2025-11-27,104,organico,142.95
5000,2025-11-27,343,email,227.14
3001,2025-11-28,409,pago,451.06
3002,2025-11-28,305,organico,163.36
3003,2025-11-28,106,social,145.3
3004,2025-11-28,367,email,306.41
3005,2025-11-28,182,pago,332.56
3006,2025-11-28,379,organico,218.79
3007,2025-11-28,408,organico,216.53
3008,2025-11-28,497,social,444.27
3009,2025-11-28,460,email,343.6
3010,2025-11-28,393,social,496.88
3011,2025-11-28,353,pago,362.26
3012,2025-11-28,111,pago,311.85
3013,2025-11-28,260,pago,273.05
3014,2025-11-28,310,social,392.65
3015,2025-11-28,446,email,575.79
3016,2025-11-28,281,social,343.87
3017,2025-11-28,142,organico,378.05
3018,2025-11-28,405,email,253.36
3019,2025-11-28,238,organico,568.86
3020,2025-11-28,134,pago,130.07
3021,2025-11-28,140,social,293.01
3022,2025-11-28,152,organico,551.68
3023,2025-11-28,241,social,311.59
3024,2025-11-28,193,email,162.1
3025,2025-11-28,300,email,102.76
3026,2025-11-28,270,email,555.28
3027,2025-11-28,388,pago,101.16
3028,2025-11-28,393,social,464.02
3029,2025-11-28,406,organico,538.87
3030,2025-11-28,473,organico,510.66
3031,2025-11-28,362,social,109.48
3032,2025-11-28,176,social,326.76
3033,2025-11-28,225,organico,259.52
3034,2025-11-28,213,social,390.59
3035,2025-11-28,252,pago,454.62
3036,2025-11-28,227,pago,52.7
3037,2025-11-28,419,pago,412.43
3038,2025-11-28,479,social,192.84
3039,2025-11-28,166,organico,140.75
3040,2025-11-28,452,organico,344.95
3041,2025-11-28,195,social,147.39
3042,2025-11-28,453,social,68.57
3043,2025-11-28,395,pago,359.2
3044,2025-11-28,411,pago,324.41
3045,2025-11-28,280,email,93.58
3046,2025-11-28,321,email,223.1
3047,2025-11-28,421,pago,114.27
3048,2025-11-28,133,email,576.68
3049,2025-11-28,384,social,458.95
3050,2025-11-28,394,social,225.76
3051,2025-11-28,207,social,536.52
3052,2025-11-28,185,pago,42.21
3053,2025-11-28,230,organico,125.95
3054,2025-11-28,287,social,124.39
3055,2025-11-28,310,social,399.4
3056,2025-11-28,378,pago,228.58
3057,2025-11-28,448,organico,402.44
3058,2025-11-28,269,email,468.08
3059,2025-11-28,382,pago,540.74
3060,2025-11-28,131,social,390.98
3061,2025-11-28,162,organico,413.39
3062,2025-11-28,365,email,107.53
3063,2025-11-28,390,organico,65.75
3064,2025-11-28,299,social,519.93
3065,2025-11-28,384,pago,112.64
3066,2025-11-28,441,email,387.42
3067,2025-11-28,167,social,509.16
3068,2025-11-28,252,organico,574.99
3069,2025-11-28,487,pago,325.61
3070,2025-11-28,173,email,254.22
3071,2025-11-28,415,social,495.46
3072,2025-11-28,228,organico,356.6
3073,2025-11-28,464,organico,92.73
3074,2025-11-28,407,email,509.37
3075,2025-11-28,269,pago,407.07
3076,2025-11-28,154,organico,170.06
3077,2025-11-28,124,pago,385.26
3078,2025-11-28,483,pago,174.05
3079,2025-11-28,316,pago,476.42
3080,2025-11-28,294,organico,527.61
3081,2025-11-28,475,email,513.78
3082,2025-11-28,305,email,541.31
3083,2025-11-28,434,social,52.44
3084,2025-11-28,215,pago,242.54
3085,2025-11-28,410,email,256.16
3086,2025-11-28,129,social,240.64
3087,2025-11-28,152,social,170.15
3088,2025-11-28,493,social,477.1
3089,2025-11-28,169,social,269.8
3090,2025-11-28,484,organico,589.63
3091,2025-11-28,432,organico,156.69
3092,2025-11-28,332,social,191.62
3093,2025-11-28,259,organico,483.62
3094,2025-11-28,291,email,499.43
3095,2025-11-28,404,pago,77.03
3096,2025-11-28,168,pago,95.67
3097,2025-11-28,313,pago,433.35
3098,2025-11-28,278,email,573.8
3099,2025-11-28,471,email,417.88
3100,2025-11-28,266,email,86.5
3101,2025-11-28,483,email,336.72
3102,2025-11-28,471,email,473.91
3103,2025-11-28,110,organico,359.55
3104,2025-11-28,329,pago,591.95
3105,2025-11-28,456,organico,138.66
3106,2025-11-28,491,social,154.69
3107,2025-11-28,372,email,280.39
3108,2025-11-28,333,social,397.08
3109,2025-11-28,238,organico,67.33
3110,2025-11-28,357,pago,360.75
3111,2025-11-28,216,email,161.66
3112,2025-11-28,464,social,140.77
3113,2025-11-28,419,pago,40.99
3114,2025-11-28,246,social,508.87
3115,2025-11-28,267,email,198.62
3116,2025-11-28,252,social,179.54
3117,2025-11-28,432,email,432.36
3118,2025-11-28,103,email,479.97
3119,2025-11-28,377,social,215.55
3120,2025-11-28,452,organico,400.06
3121,2025-11-28,176,social,413.53
3122,2025-11-28,484,pago,453.62
3123,2025-11-28,433,pago,67.32
3124,2025-11-28,370,organico,514.9
3125,2025-11-28,107,email,385.37
3126,2025-11-28,216,organico,506.06
3127,2025-11-28,493,email,83.56
3128,2025-11-28,367,email,328.82
3129,2025-11-28,233,email,43.85
3130,2025-11-28,358,social,68.59
3131,2025-11-28,128,organico,303.76
3132,2025-11-28,250,organico,276.83
3133,2025-11-28,198,organico,134.14
3134,2025-11-28,170,social,400.16
3135,2025-11-28,311,social,541.81
3136,2025-11-28,126,email,142.54
3137,2025-11-28,481,organico,76.04
3138,2025-11-28,166,social,594.0
3139,2025-11-28,420,organico,296.47
3140,2025-11-28,294,email,45.57
3141,2025-11-28,401,email,313.58
3142,2025-11-28,483,social,416.5
3143,2025-11-28,209,email,526.18
3144,2025-11-28,132,email,481.39
3145,2025-11-28,434,organico,285.67
3146,2025-11-28,361,organico,196.95
3147,2025-11-28,321,organico,387.93
3148,2025-11-28,122,pago,599.94
3149,2025-11-28,201,email,468.77
3150,2025-11-28,400,pago,87.49
3151,2025-11-28,115,organico,559.15
3152,2025-11-28,205,organico,519.47
3153,2025-11-28,400,social,66.39
3154,2025-11-28,340,email,564.66
3155,2025-11-28,356,organico,329.52
3156,2025-11-28,338,social,356.44
3157,2025-11-28,492,email,457.16
3158,2025-11-28,264,pago,468.93
3159,2025-11-28,446,pago,478.43
3160,2025-11-28,151,social,125.76
3161,2025-11-28,413,email,130.34
3162,2025-11-28,195,email,278.79
3163,2025-11-28,403,pago,454.35
3164,2025-11-28,337,organico,202.8
3165,2025-11-28,499,email,243.86
3166,2025-11-28,482,organico,548.78
3167,2025-11-28,437,organico,361.26
3168,2025-11-28,319,organico,62.97
3169,2025-11-28,311,pago,98.68
3170,2025-11-28,292,pago,201.51
3171,2025-11-28,335,pago,582.47
3172,2025-11-28,265,organico,140.41
3173,2025-11-28,386,organico,68.54
3174,2025-11-28,244,pago,285.47
3175,2025-11-28,464,social,162.19
3176,2025-11-28,136,organico,351.54
3177,2025-11-28,109,pago,580.55
3178,2025-11-28,166,pago,281.07
3179,2025-11-28,497,email,229.67
3180,2025-11-28,234,social,433.31
3181,2025-11-28,304,pago,108.03
3182,2025-11-28,313,organico,329.51
3183,2025-11-28,108,pago,384.7
3184,2025-11-28,258,pago,564.85
3185,2025-11-28,291,organico,157.65
3186,2025-11-28,192,pago,561.39
3187,2025-11-28,338,social,256.4
3188,2025-11-28,375,organico,291.54
3189,2025-11-28,191,email,97.0
3190,2025-11-28,261,pago,249.75
3191,2025-11-28,482,email,381.1
3192,2025-11-28,352,social,319.13
3193,2025-11-28,279,email,461.54
3194,2025-11-28,474,social,420.03
3195,2025-11-28,465,pago,454.52
3196,2025-11-28,218,organico,454.89
3197,2025-11-28,212,email,147.79
3198,2025-11-28,322,email,368.59
3199,2025-11-28,231,social,489.65
3200,2025-11-28,328,email,334.94
3201,2025-11-28,453,email,105.18
3202,2025-11-28,361,email,68.53
3203,2025-11-28,364,email,382.2
3204,2025-11-28,463,pago,356.46
3205,2025-11-28,183,email,515.98
3206,2025-11-28,384,organico,595.57
3207,2025-11-28,215,social,286.49
3208,2025-11-28,409,social,549.03
3209,2025-11-28,190,social,361.78
3210,2025-11-28,182,email,158.67
3211,2025-11-28,118,social,101.47
3212,2025-11-28,315,email,156.2
3213,2025-11-28,381,email,361.3
3214,2025-11-28,377,pago,379.89
3215,2025-11-28,117,organico,240.56
3216,2025-11-28,319,pago,579.27
3217,2025-11-28,391,organico,516.45
3218,2025-11-28,234,pago,279.23
3219,2025-11-28,181,social,203.8
3220,2025-11-28,419,pago,542.71
3221,2025-11-28,345,organico,453.48
3222,2025-11-28,331,organico,260.37
3223,2025-11-28,194,social,498.88
3224,2025-11-28,409,email,79.0
3225,2025-11-28,378,social,310.18
3226,2025-11-28,322,organico,82.81
3227,2025-11-28,411,pago,256.06
3228,2025-11-28,121,social,208.66
3229,2025-11-28,482,social,508.43
3230,2025-11-28,242,pago,170.14
3231,2025-11-28,331,email,190.17
3232,2025-11-28,312,email,265.64
3233,2025-11-28,120,organico,141.44
3234,2025-11-28,260,pago,301.51
3235,2025-11-28,197,pago,408.06
3236,2025-11-28,494,social,236.93
3237,2025-11-28,114,organico,199.58
3238,2025-11-28,195,organico,152.15
3239,2025-11-28,263,pago,161.56
3240,2025-11-28,150,organico,122.38
3241,2025-11-28,464,email,31.84
3242,2025-11-28,122,email,114.55
3243,2025-11-28,224,social,504.3
3244,2025-11-28,332,email,363.4
3245,2025-11-28,252,email,497.88
3246,2025-11-28,277,email,71.73
3247,2025-11-28,228,organico,372.95
3248,2025-11-28,158,social,425.27
3249,2025-11-28,194,pago,510.88
3250,2025-11-28,480,social,599.01
3251,2025-11-28,241,email,556.12
3252,2025-11-28,305,organico,205.75
3253,2025-11-28,136,pago,182.62
3254,2025-11-28,422,pago,192.74
3255,2025-11-28,446,email,262.14
3256,2025-11-28,224,pago,564.75
3257,2025-11-28,468,social,310.83
3258,2025-11-28,451,email,558.97
3259,2025-11-28,160,organico,396.14
3260,2025-11-28,342,email,291.49
3261,2025-11-28,235,social,590.48
3262,2025-11-28,419,social,446.53
3263,2025-11-28,397,organico,578.15
3264,2025-11-28,494,organico,131.02
3265,2025-11-28,191,social,563.15
3266,2025-11-28,268,organico,590.11
3267,2025-11-28,384,pago,286.01
3268,2025-11-28,434,email,86.86
3269,2025-11-28,384,organico,402.41
3270,2025-11-28,341,organico,541.37
3271,2025-11-28,308,organico,282.42
3272,2025-11-28,303,social,235.19
3273,2025-11-28,202,social,438.94
3274,2025-11-28,253,social,344.03
3275,2025-11-28,179,email,201.49
3276,2025-11-28,239,social,516.97
3277,2025-11-28,498,pago,256.47
3278,2025-11-28,113,social,399.16
3279,2025-11-28,195,email,38.75
3280,2025-11-28,417,email,258.24
3281,2025-11-28,410,pago,287.21
3282,2025-11-28,222,social,183.05
3283,2025-11-28,141,pago,539.64
3284,2025-11-28,367,email,491.1
3285,2025-11-28,417,social,36.65
3286,2025-11-28,296,social,497.63
3287,2025-11-28,426,organico,492.59
3288,2025-11-28,141,social,495.03
3289,2025-11-28,266,email,291.42
3290,2025-11-28,216,email,437.99
3291,2025-11-28,476,social,81.23
3292,2025-11-28,458,organico,329.93
3293,2025-11-28,174,pago,83.05
3294,2025-11-28,311,social,139.73
3295,2025-11-28,260,pago,113.99
3296,2025-11-28,239,pago,202.4
3297,2025-11-28,151,pago,296.84
3298,2025-11-28,110,email,512.62
3299,2025-11-28,128,email,199.57
3300,2025-11-28,453,pago,522.81
3301,2025-11-28,494,social,390.96
3302,2025-11-28,288,pago,294.91
3303,2025-11-28,264,organico,506.47
3304,2025-11-28,207,pago,370.85
3305,2025-11-28,238,social,260.8
3306,2025-11-28,270,email,209.84
3307,2025-11-28,120,organico,172.75
3308,2025-11-28,316,social,535.83
3309,2025-11-28,156,email,276.45
3310,2025-11-28,390,organico,395.94
3311,2025-11-28,186,organico,394.46
3312,2025-11-28,375,email,438.22
3313,2025-11-28,458,email,304.52
3314,2025-11-28,266,pago,186.64
3315,2025-11-28,239,organico,74.31
3316,2025-11-28,212,email,532.23
3317,2025-11-28,140,organico,211.12
3318,2025-11-28,192,social,52.62
3319,2025-11-28,398,organico,380.2
3320,2025-11-28,218,organico,414.93
3321,2025-11-28,241,social,366.87
3322,2025-11-28,189,social,178.84
3323,2025-11-28,221,social,321.32
3324,2025-11-28,437,email,315.51
3325,2025-11-28,443,email,139.17
3326,2025-11-28,199,social,426.52
3327,2025-11-28,322,organico,393.11
3328,2025-11-28,307,email,496.4
3329,2025-11-28,299,organico,302.13
3330,2025-11-28,125,social,490.0
3331,2025-11-28,441,email,60.93
3332,2025-11-28,388,email,218.8
3333,2025-11-28,152,social,464.86
3334,2025-11-28,478,email,286.89
3335,2025-11-28,156,pago,599.86
3336,2025-11-28,119,organico,289.94
3337,2025-11-28,389,social,540.29
3338,2025-11-28,406,email,524.44
3339,2025-11-28,278,email,35.32
3340,2025-11-28,422,social,278.89
3341,2025-11-28,230,organico,264.89
3342,2025-11-28,143,email,322.97
3343,2025-11-28,454,social,127.89
3344,2025-11-28,258,social,446.6
3345,2025-11-28,406,organico,501.21
3346,2025-11-28,152,email,99.6
3347,2025-11-28,238,social,549.56
3348,2025-11-28,253,pago,154.02
3349,2025-11-28,487,email,114.59
3350,2025-11-28,416,social,581.74
3351,2025-11-28,334,pago,88.35
3352,2025-11-28,335,organico,57.83
3353,2025-11-28,265,pago,388.23
3354,2025-11-28,281,pago,104.35
3355,2025-11-28,241,pago,132.63
3356,2025-11-28,226,social,471.59
3357,2025-11-28,131,organico,189.36
3358,2025-11-28,150,pago,57.39
3359,2025-11-28,466,social,328.23
3360,2025-11-28,288,social,128.11
3361,2025-11-28,310,organico,197.38
3362,2025-11-28,419,organico,171.85
3363,2025-11-28,438,pago,304.92
3364,2025-11-28,152,email,171.38
3365,2025-11-28,279,organico,137.35
3366,2025-11-28,313,pago,149.92
3367,2025-11-28,140,email,131.25
3368,2025-11-28,234,email,467.92
3369,2025-11-28,488,email,147.62
3370,2025-11-28,279,pago,502.52
3371,2025-11-28,457,email,402.65
3372,2025-11-28,288,email,168.93
3373,2025-11-28,251,organico,194.03
3374,2025-11-28,115,social,433.48
3375,2025-11-28,143,social,272.95
3376,2025-11-28,165,social,207.7
3377,2025-11-28,477,organico,228.85
3378,2025-11-28,345,email,390.1
3379,2025-11-28,408,email,133.92
3380,2025-11-28,437,email,444.84
3381,2025-11-28,297,organico,585.19
3382,2025-11-28,495,email,94.34
3383,2025-11-28,167,organico,531.33
3384,2025-11-28,216,email,507.04
3385,2025-11-28,305,organico,51.08
3386,2025-11-28,316,social,67.01
3387,2025-11-28,105,email,506.07
3388,2025-11-28,499,social,525.22
3389,2025-11-28,166,pago,120.24
3390,2025-11-28,282,social,547.9
3391,2025-11-28,392,organico,526.56
3392,2025-11-28,455,organico,217.69
3393,2025-11-28,248,organico,549.32
3394,2025-11-28,146,email,376.42
3395,2025-11-28,222,social,386.73
3396,2025-11-28,246,organico,208.13
3397,2025-11-28,126,pago,495.88
3398,2025-11-28,201,social,462.87
3399,2025-11-28,204,organico,47.73
3400,2025-11-28,327,social,435.29
3401,2025-11-28,483,pago,336.9
3402,2025-11-28,368,organico,463.66
3403,2025-11-28,467,email,135.82
3404,2025-11-28,439,social,500.98
3405,2025-11-28,219,organico,63.38
3406,2025-11-28,339,email,181.6
3407,2025-11-28,456,organico,469.92
3408,2025-11-28,473,email,377.25
3409,2025-11-28,231,pago,424.49
3410,2025-11-28,110,pago,103.74
3411,2025-11-28,385,pago,197.4
3412,2025-11-28,390,pago,314.09
3413,2025-11-28,382,organico,211.58
3414,2025-11-28,262,organico,415.44
3415,2025-11-28,301,organico,54.16
3416,2025-11-28,375,organico,534.53
3417,2025-11-28,194,pago,129.99
3418,2025-11-28,101,pago,66.71
3419,2025-11-28,475,organico,574.25
3420,2025-11-28,357,social,114.6
3421,2025-11-28,113,email,548.94
3422,2025-11-28,454,email,502.71
3423,2025-11-28,365,social,256.75
3424,2025-11-28,486,pago,100.21
3425,2025-11-28,465,pago,421.54
3426,2025-11-28,434,pago,111.97
3427,2025-11-28,291,organico,208.37
3428,2025-11-28,110,email,225.42
3429,2025-11-28,169,pago,180.21
3430,2025-11-28,102,social,507.02
3431,2025-11-28,239,social,549.11
3432,2025-11-28,342,organico,520.18
3433,2025-11-28,302,social,300.63
3434,2025-11-28,337,social,91.36
3435,2025-11-28,375,social,56.33
3436,2025-11-28,141,social,130.56
3437,2025-11-28,197,email,377.97
3438,2025-11-28,250,social,361.39
3439,2025-11-28,108,email,376.1
3440,2025-11-28,472,social,289.29
3441,2025-11-28,130,email,326.46
3442,2025-11-28,473,social,473.58
3443,2025-11-28,334,email,570.81
3444,2025-11-28,249,social,333.33
3445,2025-11-28,368,organico,289.91
3446,2025-11-28,198,email,471.98
3447,2025-11-28,294,pago,153.59
3448,2025-11-28,140,organico,128.65
3449,2025-11-28,374,organico,240.76
3450,2025-11-28,127,organico,377.85
3451,2025-11-28,443,pago,520.54
3452,2025-11-28,254,email,254.37
3453,2025-11-28,156,pago,175.77
3454,2025-11-28,132,email,293.22
3455,2025-11-28,102,email,492.06
3456,2025-11-28,126,pago,234.77
3457,2025-11-28,265,pago,336.02
3458,2025-11-28,478,social,229.81
3459,2025-11-28,289,email,373.91
3460,2025-11-28,158,organico,434.93
3461,2025-11-28,275,social,74.52
3462,2025-11-28,325,email,555.76
3463,2025-11-28,311,social,125.8
3464,2025-11-28,365,pago,441.62
3465,2025-11-28,452,organico,538.35
3466,2025-11-28,233,social,554.08
3467,2025-11-28,224,organico,252.72
3468,2025-11-28,431,email,361.26
3469,2025-11-28,490,social,420.01
3470,2025-11-28,292,pago,76.92
3471,2025-11-28,372,social,438.7
3472,2025-11-28,447,pago,361.62
3473,2025-11-28,206,organico,338.1
3474,2025-11-28,228,social,372.21
3475,2025-11-28,451,email,161.78
3476,2025-11-28,227,social,281.24
3477,2025-11-28,116,email,319.22
3478,2025-11-28,241,email,401.29
3479,2025-11-28,306,social,398.66
3480,2025-11-28,209,organico,240.53
3481,2025-11-28,217,pago,566.69
3482,2025-11-28,473,pago,45.43
3483,2025-11-28,170,email,61.1
3484,2025-11-28,304,pago,150.46
3485,2025-11-28,317,pago,376.91
3486,2025-11-28,149,social,33.43
3487,2025-11-28,243,social,165.3
3488,2025-11-28,430,social,196.4
3489,2025-11-28,113,pago,486.45
3490,2025-11-28,137,email,197.52
3491,2025-11-28,315,organico,68.56
3492,2025-11-28,461,social,460.59
3493,2025-11-28,395,organico,79.4
3494,2025-11-28,401,pago,43.47
3495,2025-11-28,224,organico,298.26
3496,2025-11-28,363,social,562.5
3497,2025-11-28,110,pago,545.89
3498,2025-11-28,454,pago,589.29
3499,2025-11-28,404,social,34.95
3500,2025-11-28,235,pago,133.39
3501,2025-11-28,169,organico,267.28
3502,2025-11-28,159,pago,90.81
3503,2025-11-28,353,pago,234.64
3504,2025-11-28,260,email,473.12
3505,2025-11-28,127,email,211.78
3506,2025-11-28,158,organico,197.98
3507,2025-11-28,411,organico,192.63
3508,2025-11-28,131,pago,474.81
3509,2025-11-28,113,email,47.6
3510,2025-11-28,248,pago,264.44
