pedido_id,data_pedido,cliente_id,canal_venda,valor_total
4755,2025-11-26,329,pago,133.11
4756,2025-11-26,322,pago,107.11
4757,2025-11-26,434,pago,67.13
4758,2025-11-26,230,social,293.37
4759,2025-11-26,365,pago,587.07
4760,2025-11-26,187,email,117.49
4761,2025-11-26,336,social,509.49
4762,2025-11-26,221,pago,365.81
4763,2025-11-26,343,pago,430.23
4764,2025-11-26,415,social,309.98
4765,2025-11-26,358,social,372.84
4766,2025-11-26,352,organico,588.87
4767,2025-11-26,492,organico,492.64
4768,2025-11-26,406,social,66.42
4769,2025-11-26,364,social,573.69
4770,2025-11-26,194,social,447.31
4771,2025-11-26,250,social,110.07
4772,2025-11-26,348,organico,102.58
4773,2025-11-26,303,pago,265.16
4774,2025-11-26,170,email,551.61
4775,2025-11-26,180,email,151.14
4776,2025-11-26,223,social,329.48
4777,2025-11-26,406,social,413.53
4778,2025-11-26,416,social,262.9
4779,2025-11-26,435,email,149.81
4780,2025-11-26,465,social,576.3
4781,2025-11-26,387,email,138.68
4782,2025-11-26,193,email,401.5
4783,2025-11-26,116,organico,540.52
4784,2025-11-26,223,pago,39.92
4785,2025-11-26,191,social,39.88
4786,2025-11-26,416,social,344.16
4787,2025-11-26,309,social,69.37
4788,2025-11-26,203,pago,58.0
4789,2025-11-26,330,pago,416.96
4790,2025-11-26,388,organico,253.31
4791,2025-11-26,292,organico,233.31
4792,2025-11-26,430,social,274.13
4793,2025-11-26,433,email,287.09
4794,2025-11-26,159,email,86.98
4795,2025-11-26,241,organico,434.52
4796,2025-11-26,497,organico,312.13
4797,2025-11-26,113,organico,508.69
4798,2025-11-26,461,pago,386.48
4799,2025-11-26,200,social,576.77
4800,2025-11-26,452,pago,141.35
4801,2025-11-26,490,organico,547.8
4802,2025-11-26,498,social,56.6
4803,2025-11-26,393,organico,83.14
4804,2025-11-26,294,email,417.44
4805,2025-11-26,274,pago,545.98
4806,2025-11-26,475,social,471.76
4807,2025-11-26,336,pago,116.23
4808,2025-11-26,438,email,106.72
4809,2025-11-26,377,pago,549.6
4810,2025-11-26,239,email,290.77
4811,2025-11-26,199,organico,90.8
4812,2025-11-26,191,organico,103.37
4813,2025-11-26,449,organico,133.7
4814,2025-11-26,134,pago,493.03
4815,2025-11-26,287,pago,154.23
4816,2025-11-26,413,email,227.62
4817,2025-11-26,337,organico,217.75
4818,2025-11-26,376,email,158.92
4819,2025-11-26,174,pago,81.71
4820,2025-11-26,374,email,108.23
4821,2025-11-26,342,social,450.9
4822,2025-11-26,177,organico,219.86
4823,2025-11-26,244,organico,209.84
4824,2025-11-26,129,email,585.14
4825,2025-11-26,293,social,116.33
4826,2025-11-26,344,pago,205.53
4827,2025-11-26,148,social,139.6
4828,2025-11-26,359,pago,561.2
4829,2025-11-26,267,organico,394.16
4830,2025-11-26,315,social,547.33
4831,2025-11-26,154,pago,254.17
4832,2025-11-26,425,social,589.93
4833,2025-11-26,193,organico,534.41
4834,2025-11-26,244,email,469.36
4835,2025-11-26,202,organico,336.83
4836,2025-11-26,425,organico,239.86
4837,2025-11-26,322,pago,269.5
4838,2025-11-26,254,email,504.77
4839,2025-11-26,379,organico,326.36
4840,2025-11-26,103,social,296.91
4841,2025-11-26,394,organico,209.5
4842,2025-11-26,347,organico,57.08
4843,2025-11-26,320,pago,49.2
4844,2025-11-26,185,social,534.66
4845,2025-11-26,321,organico,113.88
4846,2025-11-26,483,email,377.74
4847,2025-11-26,120,pago,228.95
4848,2025-11-26,303,pago,183.07
4849,2025-11-26,158,email,204.19
4850,2025-11-26,167,organico,264.29
4851,2025-11-26,262,organico,303.04
4852,2025-11-26,206,social,161.06
4853,2025-11-26,356,pago,232.72
4854,2025-11-26,484,social,147.58
4855,2025-11-26,289,social,160.21
4856,2025-11-26,236,social,473.43
4857,2025-11-26,304,social,120.24
4858,2025-11-26,395,social,320.94
4859,2025-11-26,420,email,365.63
4860,2025-11-26,148,organico,137.46
4861,2025-11-26,153,social,96.18
4862,2025-11-26,412,organico,580.87
4863,2025-11-26,398,pago,263.47
4864,2025-11-26,413,social,79.18
4865,2025-11-26,186,pago,405.83
4866,2025-11-26,105,social,147.24
4867,2025-11-26,143,pago,177.01
4868,2025-11-26,241,social,208.21
4869,2025-11-26,247,pago,515.95
4870,2025-11-26,118,pago,523.54
4871,2025-11-26,159,organico,35.47
4872,2025-11-26,109,social,76.18
4873,2025-11-26,470,social,288.62
4874,2025-11-26,276,pago,96.27
4875,2025-11-26,171,social,32.72
4876,2025-11-26,421,pago,208.53
4877,2025-11-26,176,social,533.94
4878,2025-11-26,365,social,366.98
4879,2025-11-26,197,organico,514.11
4880,2025-11-26,376,pago,593.75
4881,2025-11-26,229,organico,519.31
4882,2025-11-26,148,email,517.32
4883,2025-11-26,291,organico,115.53
4884,2025-11-26,175,social,238.62
4885,2025-11-26,429,social,130.93
4886,2025-11-26,142,organico,102.21
4887,2025-11-26,496,social,105.73
4888,2025-11-26,217,pago,537.42
4889,2025-11-26,283,organico,301.64
4890,2025-11-26,311,social,463.46
4891,2025-11-26,440,social,462.43
4892,2025-11-26,305,pago,139.24
4893,2025-11-26,464,organico,439.66
4894,2025-11-26,309,organico,568.03
4895,2025-11-26,140,email,213.19
4896,2025-11-26,148,email,93.23
4897,2025-11-26,499,social,315.4
4898,2025-11-26,232,pago,472.84
4899,2025-11-26,185,pago,555.45
4900,2025-11-26,254,social,373.8
4901,2025-11-26,187,social,140.51
4902,2025-11-26,129,social,303.87
4903,2025-11-26,226,organico,295.86
4904,2025-11-26,105,social,199.16
4905,2025-11-26,366,email,141.99
4906,2025-11-26,199,pago,525.58
4907,2025-11-26,494,pago,390.77
4908,2025-11-26,328,social,389.08
4909,2025-11-26,487,organico,92.0
4910,2025-11-26,187,social,246.6
4911,2025-11-26,114,social,477.34
4912,2025-11-26,133,email,156.6
4913,2025-11-26,251,organico,473.69
4914,2025-11-26,487,social,314.96
4915,2025-11-26,489,email,466.84
4916,2025-11-26,452,email,576.35
4917,2025-11-26,128,organico,290.0
4918,2025-11-26,287,organico,515.93
4919,2025-11-26,227,pago,580.38
4920,2025-11-26,385,pago,277.05
4921,2025-11-26,235,email,122.26
4922,2025-11-26,239,pago,441.89
4923,2025-11-26,498,social,444.54
4924,2025-11-26,136,social,103.66
4925,2025-11-26,241,social,345.98
4926,2025-11-26,161,email,102.1
4927,2025-11-26,162,email,435.6
4928,2025-11-26,472,pago,127.1
4929,2025-11-26,448,organico,192.62
4930,2025-11-26,436,email,223.73
4931,2025-11-26,116,organico,62.32
4932,2025-11-26,266,social,549.43
4933,2025-11-26,342,pago,543.86
4934,2025-11-26,370,social,318.36
4935,2025-11-26,359,pago,458.55
4936,2025-11-26,446,organico,363.41
4937,2025-11-26,272,organico,316.54
4938,2025-11-26,498,pago,368.62
4939,2025-11-26,110,email,112.73
4940,2025-11-26,209,email,493.32
4941,2025-11-26,487,social,515.85
4942,2025-11-26,475,social,485.22
4943,2025-11-26,243,social,101.44
4944,2025-11-26,207,social,159.03
4945,2025-11-26,145,pago,254.62
4946,2025-11-26,318,pago,152.97
4947,2025-11-26,208,social,36.37
4948,2025-11-26,149,email,445.63
4949,2025-11-26,371,pago,515.32
4950,2025-11-26,184,social,217.42
4951,2025-11-26,397,pago,288.08
4952,2025-11-26,473,social,241.45
4953,2025-11-26,309,pago,446.25
4954,2025-11-26,171,pago,220.27
4955,2025-11-26,181,organico,517.94
4956,2025-11-26,274,pago,586.15
4957,2025-11-26,371,social,465.4
4958,2025-11-26,261,email,483.87
4959,2025-11-26,389,social,185.2
4960,2025-11-26,461,email,510.62
4961,2025-11-26,334,social,294.73
4962,2025-11-26,289,email,201.79
4963,2025-11-26,173,social,581.43
4964,2025-11-26,190,email,424.94
4965,2025-11-26,466,pago,270.62
4966,2025-11-26,189,email,490.67
4967,2025-11-26,172,pago,348.74
4968,2025-11-26,473,social,268.14
4969,2025-11-26,432,pago,336.36
4970,2025-11-26,332,social,215.24
4971,2025-11-26,374,organico,31.96
4972,2025-11-26,257,social,95.92
4973,2025-11-26,432,organico,497.51
4974,2025-11-26,293,email,469.71
4975,2025-11-26,130,organico,378.02
4976,2025-11-26,333,pago,547.01
4977,2025-11-26,226,social,155.14
4978,2025-11-26,377,social,204.59
4979,2025-11-26,190,pago,270.2
4980,2025-11-26,417,pago,230.57
4981,2025-11-26,259,social,360.62
4982,2025-11-26,147,organico,131.36
4983,2025-11-26,390,pago,166.78
4984,2025-11-26,136,email,154.12
4985,2025-11-26,378,social,347.48
4986,2025-11-26,387,organico,31.07
4987,2025-11-26,434,email,419.21
4988,2025-11-26,311,social,519.18
4989,2025-11-26,441,organico,55.14
4990,2025-11-26,495,organico,216.06
4991,2025-11-26,269,social,55.54
4992,2025-11-26,351,social,422.67
4993,2025-11-26,156,organico,235.63
4994,2025-11-26,283,organico,99.48
4995,2025-11-26,141,organico,422.02
4996,2025-11-26,290,pago,172.4
4997,2025-11-26,261,pago,82.67
4998,2025-11-26,469,email,236.05
4999,2025-11-26,443,pago,584.5
5000,2025-11-26,277,email,384.13
3001,2025-11-27,142,pago,51.38
3002,2025-11-27,417,email,497.07
3003,2025-11-27,138,pago,147.35
3004,2025-11-27,336,social,151.85
3005,2025-11-27,331,organico,124.88
3006,2025-11-27,459,organico,146.17
3007,2025-11-27,280,organico,587.77
3008,2025-11-27,286,social,117.87
3009,2025-11-27,262,organico,466.99
3010,2025-11-27,417,organico,535.58
3011,2025-11-27,273,pago,290.09
3012,2025-11-27,349,organico,545.8
3013,2025-11-27,122,pago,55.02
3014,2025-11-27,477,organico,181.09
3015,2025-11-27,132,organico,233.17
3016,2025-11-27,234,email,558.02
3017,2025-11-27,200,organico,562.98
3018,2025-11-27,324,organico,441.02
3019,2025-11-27,171,pago,156.98
3020,2025-11-27,126,email,462.7
3021,2025-11-27,360,social,338.99
3022,2025-11-27,429,social,414.57
3023,2025-11-27,350,organico,506.65
3024,2025-11-27,183,email,255.91
3025,2025-11-27,269,organico,418.36
3026,2025-11-27,453,pago,505.47
3027,2025-11-27,328,organico,303.91
3028,2025-11-27,118,social,32.81
3029,2025-11-27,171,email,322.36
3030,2025-11-27,207,pago,376.56
3031,2025-11-27,374,email,168.32
3032,2025-11-27,434,organico,189.12
3033,2025-11-27,139,pago,485.25
3034,2025-11-27,375,social,238.52
3035,2025-11-27,335,pago,261.17
3036,2025-11-27,275,organico,187.81
3037,2025-11-27,409,pago,49.59
3038,2025-11-27,353,pago,341.45
3039,2025-11-27,174,social,283.89
3040,2025-11-27,108,social,594.18
3041,2025-11-27,422,social,103.49
3042,2025-11-27,487,pago,517.34
3043,2025-11-27,264,social,365.15
3044,2025-11-27,417,social,229.16
3045,2025-11-27,206,email,472.06
3046,2025-11-27,237,social,542.09
3047,2025-11-27,127,email,302.48
3048,2025-11-27,231,pago,202.1
3049,2025-11-27,145,email,55.21
3050,2025-11-27,211,pago,204.91
3051,2025-11-27,362,organico,499.76
3052,2025-11-27,425,pago,522.83
3053,2025-11-27,228,pago,153.5
3054,2025-11-27,393,pago,485.29
3055,2025-11-27,375,email,491.58
3056,2025-11-27,105,email,400.6
3057,2025-11-27,328,social,439.55
3058,2025-11-27,121,pago,571.43
3059,2025-11-27,165,social,286.55
3060,2025-11-27,272,pago,72.7
3061,2025-11-27,491,email,398.6
3062,2025-11-27,276,social,315.8
3063,2025-11-27,379,organico,334.54
3064,2025-11-27,227,organico,132.45
3065,2025-11-27,475,social,321.15
3066,2025-11-27,276,pago,532.42
3067,2025-11-27,307,social,366.56
3068,2025-11-27,147,social,476.0
3069,2025-11-27,100,email,548.23
3070,2025-11-27,109,pago,34.41
3071,2025-11-27,314,organico,334.34
3072,2025-11-27,202,email,464.05
3073,2025-11-27,321,pago,302.39
3074,2025-11-27,359,organico,517.65
3075,2025-11-27,424,social,385.77
3076,2025-11-27,148,email,323.06
3077,2025-11-27,449,social,384.8
3078,2025-11-27,151,organico,558.96
3079,2025-11-27,317,email,99.69
3080,2025-11-27,301,pago,534.4
3081,2025-11-27,286,pago,363.01
3082,2025-11-27,197,organico,40.58
3083,2025-11-27,107,pago,400.47
3084,2025-11-27,187,pago,520.88
3085,2025-11-27,213,email,162.47
3086,2025-11-27,136,social,469.08
3087,2025-11-27,331,pago,161.06
3088,2025-11-27,181,email,102.14
3089,2025-11-27,202,pago,398.39
3090,2025-11-27,466,email,232.89
3091,2025-11-27,125,organico,332.94
3092,2025-11-27,126,pago,111.72
3093,2025-11-27,422,pago,165.06
3094,2025-11-27,360,organico,456.44
3095,2025-11-27,196,social,52.74
3096,2025-11-27,326,social,350.14
3097,2025-11-27,293,organico,128.82
3098,2025-11-27,394,organico,41.49
3099,2025-11-27,404,email,111.46
3100,2025-11-27,300,social,549.67
3101,2025-11-27,219,organico,274.14
3102,2025-11-27,266,organico,341.86
3103,2025-11-27,103,email,149.6
3104,2025-11-27,187,social,97.7
3105,2025-11-27,377,pago,102.99
3106,2025-11-27,203,pago,283.16
3107,2025-11-27,252,social,409.68
3108,2025-11-27,471,organico,391.23
3109,2025-11-27,134,pago,539.56
3110,2025-11-27,231,organico,592.56
3111,2025-11-27,266,organico,73.25
3112,2025-11-27,142,social,154.67
3113,2025-11-27,294,email,450.77
3114,2025-11-27,211,social,512.95
3115,2025-11-27,162,email,392.6
3116,2025-11-27,251,email,505.63
3117,2025-11-27,324,organico,92.75
3118,2025-11-27,266,email,225.7
3119,2025-11-27,339,social,379.65
3120,2025-11-27,124,organico,363.29
3121,2025-11-27,438,social,375.36
3122,2025-11-27,228,pago,146.81
3123,2025-11-27,135,pago,545.31
3124,2025-11-27,242,social,228.92
3125,2025-11-27,375,organico,322.81
3126,2025-11-27,310,email,541.6
3127,2025-11-27,336,email,306.61
3128,2025-11-27,470,email,591.16
3129,2025-11-27,433,pago,523.48
3130,2025-11-27,463,social,181.0
3131,2025-11-27,468,social,164.72
3132,2025-11-27,118,organico,183.24
3133,2025-11-27,391,pago,504.48
3134,2025-11-27,298,email,351.06
3135,2025-11-27,140,organico,151.66
3136,2025-11-27,191,email,185.69
3137,2025-11-27,171,organico,284.34
3138,2025-11-27,235,organico,588.23
3139,2025-11-27,225,organico,231.25
3140,2025-11-27,197,organico,590.38
3141,2025-11-27,237,pago,108.25
3142,2025-11-27,150,organico,593.56
3143,2025-11-27,406,pago,441.88
3144,2025-11-27,276,organico,55.47
3145,2025-11-27,335,organico,513.55
3146,2025-11-27,121,pago,41.77
3147,2025-11-27,193,organico,593.7
3148,2025-11-27,490,pago,441.26
3149,2025-11-27,156,organico,535.48
3150,2025-11-27,104,organico,308.2
3151,2025-11-27,163,pago,358.33
3152,2025-11-27,300,social,267.2
3153,2025-11-27,271,organico,294.1
3154,2025-11-27,194,pago,583.54
3155,2025-11-27,402,email,248.43
3156,2025-11-27,287,organico,388.51
3157,2025-11-27,199,pago,387.51
3158,2025-11-27,288,email,91.44
3159,2025-11-27,220,email,417.1
3160,2025-11-27,441,organico,306.78
3161,2025-11-27,240,social,415.89
3162,2025-11-27,495,email,104.5
3163,2025-11-27,344,email,245.06
3164,2025-11-27,310,pago,127.76
3165,2025-11-27,498,organico,584.93
3166,2025-11-27,146,social,265.93
3167,2025-11-27,372,email,423.57
3168,2025-11-27,424,email,308.1
3169,2025-11-27,197,email,421.64
3170,2025-11-27,284,social,535.04
3171,2025-11-27,157,social,168.41
3172,2025-11-27,218,email,579.82
3173,2025-11-27,114,organico,184.29
3174,2025-11-27,188,social,273.25
3175,2025-11-27,294,email,463.92
3176,2025-11-27,285,email,380.08
3177,2025-11-27,427,social,115.08
3178,2025-11-27,258,social,153.4
3179,2025-11-27,328,email,308.45
3180,2025-11-27,497,organico,451.82
3181,2025-11-27,130,social,275.41
3182,2025-11-27,228,social,212.99
3183,2025-11-27,230,social,516.6
3184,2025-11-27,416,email,260.98
3185,2025-11-27,463,organico,287.81
3186,2025-11-27,215,email,138.23
3187,2025-11-27,293,social,181.66
3188,2025-11-27,149,email,327.79
3189,2025-11-27,431,email,122.38
3190,2025-11-27,284,email,414.63
3191,2025-11-27,256,email,152.55
3192,2025-11-27,168,organico,100.49
3193,2025-11-27,106,social,42.1
3194,2025-11-27,406,social,339.15
3195,2025-11-27,237,email,73.54
3196,2025-11-27,227,pago,160.58
3197,2025-11-27,232,organico,303.09
3198,2025-11-27,410,social,572.66
3199,2025-11-27,427,pago,158.61
3200,2025-11-27,295,organico,517.41
3201,2025-11-27,268,social,490.65
3202,2025-11-27,136,organico,343.32
3203,2025-11-27,241,social,548.64
3204,2025-11-27,206,social,108.38
3205,2025-11-27,358,email,169.52
3206,2025-11-27,169,social,539.45
3207,2025-11-27,492,organico,254.91
3208,2025-11-27,453,organico,163.59
3209,2025-11-27,456,pago,441.33
3210,2025-11-27,113,organico,482.99
3211,2025-11-27,264,email,342.09
3212,2025-11-27,448,organico,369.95
3213,2025-11-27,371,pago,417.7
3214,2025-11-27,276,social,582.39
3215,2025-11-27,446,social,426.86
3216,2025-11-27,307,social,102.82
3217,2025-11-27,480,social,62.39
3218,2025-11-27,434,email,571.88
3219,2025-11-27,261,organico,202.72
3220,2025-11-27,288,pago,337.69
3221,2025-11-27,432,pago,105.39
3222,2025-11-27,128,pago,465.76
3223,2025-11-27,235,pago,151.28
3224,2025-11-27,443,organico,442.69
3225,2025-11-27,325,social,265.77
3226,2025-11-27,372,email,391.51
3227,2025-11-27,471,social,434.45
3228,2025-11-27,302,email,434.47
3229,2025-11-27,365,organico,590.17
3230,2025-11-27,180,social,108.38
3231,2025-11-27,184,social,426.22
3232,2025-11-27,415,email,385.26
3233,2025-11-27,343,email,65.01
3234,2025-11-27,254,organico,92.18
3235,2025-11-27,459,organico,118.51
3236,2025-11-27,273,social,82.02
3237,2025-11-27,496,organico,498.04
3238,2025-11-27,124,email,339.71
3239,2025-11-27,409,pago,411.48
3240,2025-11-27,327,social,290.68
3241,2025-11-27,207,pago,489.49
3242,2025-11-27,366,pago,304.39
3243,2025-11-27,166,pago,521.38
3244,2025-11-27,394,organico,65.55
3245,2025-11-27,105,organico,46.63
3246,2025-11-27,127,social,133.22
3247,2025-11-27,214,pago,294.8
3248,2025-11-27,332,social,229.73
3249,2025-11-27,258,social,298.61
3250,2025-11-27,376,pago,365.71
3251,2025-11-27,245,pago,457.89
3252,2025-11-27,216,organico,469.56
3253,2025-11-27,108,organico,227.52
3254,2025-11-27,446,social,561.3
3255,2025-11-27,319,email,416.65
3256,2025-11-27,455,social,211.94
3257,2025-11-27,431,pago,95.07
3258,2025-11-27,368,pago,520.24
3259,2025-11-27,218,organico,396.13
3260,2025-11-27,208,pago,447.44
3261,2025-11-27,473,social,477.82
3262,2025-11-27,236,social,557.74
3263,2025-11-27,349,pago,525.96
3264,2025-11-27,374,organico,428.81
3265,2025-11-27,375,organico,123.46
3266,2025-11-27,377,email,426.09
3267,2025-11-27,384,organico,418.35
3268,2025-11-27,259,social,247.88
3269,2025-11-27,157,organico,220.47
3270,2025-11-27,199,social,310.0
3271,2025-11-27,144,social,292.76
3272,2025-11-27,385,organico,291.68
3273,2025-11-27,420,email,193.42
3274,2025-11-27,271,email,106.45
3275,2025-11-27,130,social,52.82
3276,2025-11-27,384,pago,44.7
3277,2025-11-27,373,email,39.47
3278,2025-11-27,368,email,97.89
3279,2025-11-27,182,email,61.13
3280,2025-11-27,347,pago,357.99
3281,2025-11-27,493,social,101.0
3282,2025-11-27,416,pago,363.2
3283,2025-11-27,458,email,483.66
3284,2025-11-27,259,organico,490.68
3285,2025-11-27,305,email,309.25
3286,2025-11-27,118,email,93.15
3287,2025-11-27,162,organico,206.16
3288,2025-11-27,217,organico,569.88
3289,2025-11-27,342,social,229.65
3290,2025-11-27,277,pago,221.11
3291,2025-11-27,138,pago,342.4
3292,2025-11-27,278,pago,452.35
3293,2025-11-27,146,pago,326.71
3294,2025-11-27,257,organico,42.32
3295,2025-11-27,211,organico,195.51
3296,2025-11-27,169,email,216.68
3297,2025-11-27,127,social,553.65
3298,2025-11-27,349,pago,457.6
3299,2025-11-27,391,social,424.28
3300,2025-11-27,156,email,88.76
3301,2025-11-27,158,organico,102.5
3302,2025-11-27,397,organico,428.08
3303,2025-11-27,224,organico,70.18
3304,2025-11-27,307,pago,457.24
3305,2025-11-27,183,email,308.89
3306,2025-11-27,460,pago,370.56
3307,2025-11-27,467,pago,403.42
3308,2025-11-27,478,email,583.24
3309,2025-11-27,371,social,85.44
3310,2025-11-27,330,email,95.74
3311,2025-11-27,172,email,85.84
3312,2025-11-27,207,pago,337.93
3313,2025-11-27,145,email,328.16
3314,2025-11-27,102,organico,176.69
3315,2025-11-27,487,social,369.19
3316,2025-11-27,455,organico,59.57
3317,2025-11-27,368,pago,445.01
3318,2025-11-27,243,pago,135.84
3319,2025-11-27,122,pago,484.65
3320,2025-11-27,358,pago,229.87
3321,2025-11-27,130,pago,351.64
3322,2025-11-27,213,organico,492.57
3323,2025-11-27,379,pago,32.94
3324,2025-11-27,178,organico,535.39
3325,2025-11-27,399,pago,61.8
3326,2025-11-27,321,email,566.1
3327,2025-11-27,344,email,473.39
3328,2025-11-27,208,pago,285.22
3329,2025-11-27,346,social,398.74
3330,2025-11-27,462,email,416.1
3331,2025-11-27,167,organico,310.4
3332,2025-11-27,167,organico,166.92
3333,2025-11-27,332,email,69.67
3334,2025-11-27,165,organico,177.86
3335,2025-11-27,364,pago,379.56
3336,2025-11-27,472,organico,280.8
3337,2025-11-27,490,pago,284.69
3338,2025-11-27,128,pago,290.8
3339,2025-11-27,135,email,564.99
3340,2025-11-27,170,social,448.33
3341,2025-11-27,408,organico,245.42
3342,2025-11-27,444,organico,93.66
3343,2025-11-27,394,email,189.65
3344,2025-11-27,388,social,220.63
3345,2025-11-27,260,email,398.57
3346,2025-11-27,437,pago,85.23
3347,2025-11-27,159,email,137.5
3348,2025-11-27,241,social,464.09
3349,2025-11-27,272,organico,500.36
3350,2025-11-27,226,email,281.89
3351,2025-11-27,170,social,184.41
3352,2025-11-27,131,email,164.89
3353,2025-11-27,445,social,479.8
3354,2025-11-27,208,pago,411.24
3355,2025-11-27,209,pago,587.45
3356,2025-11-27,465,organico,485.53
3357,2025-11-27,375,organico,49.91
3358,2025-11-27,357,email,129.72
3359,2025-11-27,219,social,201.96
3360,2025-11-27,379,social,42.35
3361,2025-11-27,424,pago,91.99
3362,2025-11-27,482,email,64.41
3363,2025-11-27,471,organico,367.56
3364,2025-11-27,308,social,125.09
3365,2025-11-27,495,email,309.41
3366,2025-11-27,109,pago,218.31
3367,2025-11-27,259,email,54.58
3368,2025-11-27,223,email,100.19
3369,2025-11-27,207,organico,38.28
3370,2025-11-27,268,organico,443.73
3371,2025-11-27,191,email,188.27
3372,2025-11-27,454,pago,246.33
3373,2025-11-27,151,email,343.65
3374,2025-11-27,234,pago,579.75
3375,2025-11-27,349,pago,364.1
3376,2025-11-27,185,pago,411.93
3377,2025-11-27,477,social,142.19
3378,2025-11-27,383,organico,510.57
3379,2025-11-27,325,organico,576.37
3380,2025-11-27,158,organico,583.46
3381,2025-11-27,307,pago,54.39
3382,2025-11-27,259,email,85.22
3383,2025-11-27,158,pago,491.46
3384,2025-11-27,379,email,208.12
3385,2025-11-27,270,social,277.61
3386,2025-11-27,471,organico,419.47
3387,2025-11-27,137,pago,250.96
3388,2025-11-27,403,pago,104.2
3389,2025-11-27,437,social,88.02
3390,2025-11-27,208,email,556.51
3391,2025-11-27,432,pago,217.06
3392,2025-11-27,451,organico,434.33
3393,2025-11-27,190,organico,155.34
3394,2025-11-27,260,email,521.2
3395,2025-11-27,466,social,311.75
3396,2025-11-27,384,social,411.73
3397,2025-11-27,223,organico,53.49
3398,2025-11-27,218,pago,511.1
3399,2025-11-27,217,organico,439.25
3400,2025-11-27,236,email,365.94
3401,2025-11-27,217,social,510.34
3402,2025-11-27,209,social,53.29
3403,2025-11-27,399,pago,351.18
3404,2025-11-27,258,pago,344.27
3405,2025-11-27,245,email,565.62
3406,2025-11-27,427,social,206.23
3407,2025-11-27,359,social,191.78
3408,2025-11-27,221,pago,153.52
3409,2025-11-27,225,organico,561.59
3410,2025-11-27,351,social,235.44
3411,2025-11-27,409,pago,310.29
3412,2025-11-27,208,pago,551.4
3413,2025-11-27,488,organico,145.27
3414,2025-11-27,322,email,122.89
3415,2025-11-27,441,pago,124.55
3416,2025-11-27,395,organico,265.21
3417,2025-11-27,319,social,489.85
3418,2025-11-27,240,organico,192.32
3419,2025-11-27,426,email,56.53
3420,2025-11-27,275,pago,161.47
3421,2025-11-27,296,social,522.93
3422,2025-11-27,382,pago,185.93
3423,2025-11-27,355,social,295.2
3424,2025-11-27,104,pago,30.82
3425,2025-11-27,312,pago,544.94
3426,2025-11-27,134,organico,141.57
3427,2025-11-27,354,email,381.5
3428,2025-11-27,407,social,241.68
3429,2025-11-27,325,social,456.22
3430,2025-11-27,250,email,46.64
3431,2025-11-27,392,pago,48.4
3432,2025-11-27,267,email,401.7
3433,2025-11-27,248,email,347.72
3434,2025-11-27,146,email,463.61
3435,2025-11-27,327,pago,584.5
3436,2025-11-27,357,email,282.34
3437,2025-11-27,313,email,373.3
3438,2025-11-27,190,organico,43.86
3439,2025-11-27,246,pago,239.87
3440,2025-11-27,290,social,161.45
3441,2025-11-27,244,social,148.31
3442,2025-11-27,340,email,233.28
3443,2025-11-27,117,pago,489.11
3444,2025-11-27,108,social,335.3
3445,2025-11-27,260,pago,383.45
3446,2025-11-27,417,pago,443.4
3447,2025-11-27,413,email,149.2
3448,2025-11-27,377,social,564.6
3449,2025-11-27,183,email,145.68
3450,2025-11-27,395,organico,392.52
3451,2025-11-27,342,organico,416.53
3452,2025-11-27,333,pago,109.81
3453,2025-11-27,331,social,353.95
3454,2025-11-27,106,social,316.36
3455,2025-11-27,161,social,530.78
3456,2025-11-27,101,organico,117.3
3457,2025-11-27,109,email,525.23
3458,2025-11-27,304,email,537.31
3459,2025-11-27,197,email,401.89
3460,2025-11-27,114,organico,532.0
3461,2025-11-27,454,social,402.68
3462,2025-11-27,422,pago,422.17
3463,2025-11-27,168,pago,454.34
3464,2025-11-27,181,email,447.16
3465,2025-11-27,324,pago,82.89
3466,2025-11-27,446,organico,198.81
3467,2025-11-27,330,organico,342.17
3468,2025-11-27,353,pago,485.81
3469,2025-11-27,367,pago,175.47
3470,2025-11-27,152,email,136.84
3471,2025-11-27,254,email,270.18
3472,2025-11-27,446,social,587.13
3473,2025-11-27,282,organico,116.35
3474,2025-11-27,229,pago,499.41
3475,2025-11-27,345,social,359.59
3476,2025-11-27,334,pago,367.17
3477,2025-11-27,336,pago,352.63
3478,2025-11-27,467,organico,497.04
3479,2025-11-27,343,social,179.21
3480,2025-11-27,464,social,102.01
3481,2025-11-27,292,pago,481.14
3482,2025-11-27,404,pago,310.94
3483,2025-11-27,195,pago,62.03
3484,2025-11-27,487,organico,304.3
3485,2025-11-27,309,pago,359.09
3486,2025-11-27,413,pago,190.9
3487,2025-11-27,239,email,388.2
3488,2025-11-27,450,organico,330.62
3489,2025-11-27,293,pago,455.75
3490,2025-11-27,156,email,583.65
3491,2025-11-27,211,email,348.93
3492,2025-11-27,246,social,315.7
3493,2025-11-27,221,email,433.25
3494,2025-11-27,194,email,129.35
3495,2025-11-27,205,email,161.77
3496,2025-11-27,301,pago,468.58
3497,2025-11-27,369,email,592.12
3498,2025-11-27,237,organico,351.93
3499,2025-11-27,431,email,499.76
3500,2025-11-27,191,social,136.64
3501,2025-11-27,480,email,508.92
3502,2025-11-27,173,organico,594.86
3503,2025-11-27,258,organico,474.57
3504,2025-11-27,309,pago,109.81
3505,2025-11-27,183,social,517.22
3506,2025-11-27,292,social,507.59
3507,2025-11-27,400,email,530.3
3508,2025-11-27,212,organico,48.3
